title,가고싶다,평점,감성점수,맛있다,가격,웨이팅,서비스,분위기,표준화_감성점수,맛있다,가격,웨이팅,서비스,분위기,가고싶다,평점,감성*맛+0.5*평점+0.5*가고싶다수,가격,웨이팅,서비스,분위기
남양수산,5916,4.6,0.46,7.9704,1,3.6185,1.6656,0.8461,-0.44,1.47,0.41,1.2,0.13,-0.12,1.6,-0.44,-0.0668,0.3996,0.052,0.5228,0.6328
남양수산,5916,4.6,1.67,2.8758,0,1.9046,0,0,1.07,-0.13,-0.58,0.35,-0.72,-0.67,1.6,1.07,1.1959,0.7144,1.7095,0.5646,0.6181
남양수산,5916,4.6,0.09,7.2058,1.8203,0,1.6884,0,-0.9,1.23,1.21,-0.6,0.14,-0.67,1.6,-0.9,-0.757,-0.739,0.89,0.224,0.953
남양수산,5916,4.6,1.14,3.8869,0,0.9307,1.6601,0,0.41,0.19,-0.58,-0.14,0.12,-0.67,1.6,0.41,1.0829,0.7672,0.9476,1.0542,0.7303
남양수산,5916,4.6,1.75,4.6863,2,0,1.6246,0.8199,1.16,0.44,1.39,-0.6,0.1,-0.14,1.6,1.16,1.8904,2.9924,0.684,1.496,1.2176
남양수산,5916,4.6,1,5.5646,0,1.8829,0,0,0.23,0.72,-0.58,0.34,-0.72,-0.67,1.6,0.23,1.0806,0.7816,0.9932,0.7494,0.7609
남양수산,5916,4.6,0.5,3.6289,0,3.6907,0,0,-0.39,0.11,-0.58,1.24,-0.72,-0.67,1.6,-0.39,0.5621,0.8312,0.1214,0.8858,0.8663
남양수산,5916,4.6,1.33,6.4469,0,1.8614,4.3018,2.5809,0.64,0.99,-0.58,0.33,1.46,1.02,1.6,0.64,1.7536,0.7488,1.3312,2.0544,1.7728
남양수산,5916,4.6,0.79,6.4218,1,2.7579,0.8427,1.6348,-0.03,0.98,0.41,0.78,-0.29,0.4,1.6,-0.03,0.7556,0.7727,0.7616,0.7937,0.773
남양수산,5916,4.6,1,5.5085,2.6566,0,0.8095,0.85,0.23,0.7,2.04,-0.6,-0.31,-0.12,1.6,0.23,1.076,1.3842,0.777,0.8437,0.8874
남양수산,5916,4.6,1.33,3.6891,0.8203,0,0,0,0.64,0.13,0.23,-0.6,-0.72,-0.67,1.6,0.64,1.2032,1.2672,0.736,0.6592,0.6912
남양수산,5916,4.6,1.22,14.6907,2.7549,1.8505,2.6053,0.8895,0.51,3.58,2.13,0.32,0.6,-0.09,1.6,0.51,2.8808,2.1413,1.2182,1.361,1.0091
남양수산,5916,4.6,0.96,6.2271,0,4.6312,0,0,0.18,0.92,-0.58,1.71,-0.72,-0.67,1.6,0.18,1.0556,0.7856,1.1978,0.7604,0.7694
남양수산,5916,4.6,0.58,12.1537,2.5898,0.9307,0,0,-0.29,2.78,1.97,-0.14,-0.72,-0.67,1.6,-0.29,-0.1512,0.0837,0.6956,0.8638,0.8493
남양수산,5916,4.6,-0.25,4.6038,0,0,0.8865,0,-1.32,0.41,-0.58,-0.6,-0.27,-0.67,1.6,-1.32,-0.4012,0.9056,0.932,0.4964,1.0244
남양수산,5916,4.6,1.2,4.624,0,0,1.7568,0,0.48,0.42,-0.58,-0.6,0.17,-0.67,1.6,0.48,1.2416,0.7616,0.752,1.1216,0.7184
남양수산,5916,4.6,1.67,1.9231,0,0,0,0,1.07,-0.43,-0.58,-0.6,-0.72,-0.67,1.6,1.07,0.8749,0.7144,0.693,0.5646,0.6181
남양수산,5916,4.6,1.07,6.6636,0,0.9116,1.6891,1.7551,0.32,1.06,-0.58,-0.15,0.14,0.47,1.6,0.32,1.2992,0.7744,0.912,1.0048,1.1104
남양수산,5916,4.6,0.6,4.4785,1.6406,1.8542,1.6463,0.8298,-0.26,0.37,1.04,0.32,0.12,-0.13,1.6,-0.26,0.5738,0.3996,0.5868,0.6388,0.7038
남양수산,5916,4.6,0.45,12.7769,1.9195,4.285,5.9403,4.3053,-0.45,2.98,1.31,1.54,2.29,2.14,1.6,-0.45,-0.766,-0.0145,-0.118,-0.4555,-0.388
남양수산,5916,4.6,1.5,1.815,0,0,0,0,0.85,-0.46,-0.58,-0.6,-0.72,-0.67,1.6,0.85,0.834,0.732,0.715,0.613,0.6555
남양수산,5916,4.6,1.04,18.1042,0.8359,2.8741,5.0525,0.8715,0.28,4.65,0.25,0.83,1.84,-0.1,1.6,0.28,2.242,1.01,1.1724,1.4552,0.912
남양수산,5916,4.6,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,1.6,-1.01,1.3353,0.8808,0.901,1.0222,0.9717
남양수산,5916,4.6,0.8,10.7582,0,5.5822,3.3924,2.6672,-0.01,2.35,-0.58,2.18,1,1.07,1.6,-0.01,0.7715,0.8008,0.7732,0.785,0.7843
남양수산,5916,4.6,0.74,10.6788,0,1,5.0804,3.5579,-0.09,2.32,-0.58,-0.1,1.85,1.66,1.6,-0.09,0.5462,0.8072,0.764,0.5885,0.6056
남양수산,5916,4.6,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,1.6,1.48,0.4744,0.6816,0.652,0.4744,0.5484
남양수산,5916,4.6,0.82,5.5835,0.8105,5.2268,3.3882,3.4722,0.01,0.72,0.22,2.01,1,1.6,1.6,0.01,0.8122,0.8072,0.8251,0.815,0.821
남양수산,5916,4.6,1.33,10.8761,0.8203,0,0,0,0.64,2.38,0.23,-0.6,-0.72,-0.67,1.6,0.64,2.6432,1.2672,0.736,0.6592,0.6912
남양수산,5916,4.6,0.33,0.8363,0,0,0,0,-0.6,-0.77,-0.58,-0.6,-0.72,-0.67,1.6,-0.6,0.962,0.848,0.86,0.932,0.902
남양수산,5916,4.6,0.38,3.79,0.9655,0.9421,0.8784,0,-0.54,0.16,0.37,-0.13,-0.27,-0.67,1.6,-0.54,0.4436,0.3302,0.6002,0.6758,0.8918
남양수산,5916,4.6,0.79,8.9839,1.919,6.3168,5.2172,3.5191,-0.03,1.79,1.31,2.55,1.92,1.63,1.6,-0.03,0.7313,0.7457,0.7085,0.7274,0.7361
남양수산,5916,4.6,1.11,8.0929,0,0,2.4928,1.7585,0.37,1.51,-0.58,-0.6,0.54,0.48,1.6,0.37,1.5437,0.7704,0.763,1.1848,1.1626
남양수산,5916,4.6,1.13,7.2981,0.8359,2.7422,1.6833,0.8895,0.4,1.26,0.25,0.77,0.13,-0.09,1.6,0.4,1.504,1.1,1.308,1.052,0.964
남양수산,5916,4.6,1.19,8.2335,1,1.876,1.703,0.8895,0.47,1.55,0.41,0.33,0.14,-0.09,1.6,0.47,1.7635,1.2277,1.1901,1.1008,0.9927
남양수산,5916,4.6,1.5,1.8083,1.919,0,0,0,0.85,-0.46,1.31,-0.6,-0.72,-0.67,1.6,0.85,0.834,2.3385,0.715,0.613,0.6555
남양수산,5916,4.6,0.67,2.8438,0,0,0,0,-0.18,-0.14,-0.58,-0.6,-0.72,-0.67,1.6,-0.18,0.7352,0.8144,0.818,0.8396,0.8306
남양수산,5916,4.6,1.5,1,0,0,0,0,0.85,-0.72,-0.58,-0.6,-0.72,-0.67,1.6,0.85,0.613,0.732,0.715,0.613,0.6555
남양수산,5916,4.6,2,0.8913,0,0,0.8154,0,1.48,-0.75,-0.58,-0.6,-0.3,-0.67,1.6,1.48,0.43,0.6816,0.652,1.096,0.5484
남양수산,5916,4.6,1.5,2.7545,0.8769,0,0,0,0.85,-0.17,0.29,-0.6,-0.72,-0.67,1.6,0.85,1.0805,1.4715,0.715,0.613,0.6555
남양수산,5916,4.6,0.42,8.7966,1.9655,0.9307,3.4638,1.7789,-0.49,1.73,1.36,-0.14,1.03,0.49,1.6,-0.49,-0.2927,-0.1114,0.6236,0.0503,0.3149
남양수산,5916,4.6,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,1.6,-1.01,1.3353,0.8808,0.901,1.0222,0.9717
남양수산,5916,4.6,0,1.8077,0,0,0,0,-1.01,-0.46,-0.58,-0.6,-0.72,-0.67,1.6,-1.01,0.7596,0.8808,0.901,1.0222,0.9717
남양수산,5916,4.6,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,1.6,-1.01,1.3353,0.8808,0.901,1.0222,0.9717
남양수산,5916,4.6,0.6,1.8444,0,0,0.8178,0,-0.26,-0.45,-0.58,-0.6,-0.3,-0.67,1.6,-0.26,0.787,0.8208,0.826,0.748,0.8442
남양수산,5916,4.6,1.33,4.2052,1,0,2.5596,2.6684,0.64,0.29,0.41,-0.6,0.58,1.07,1.6,0.64,1.3056,1.3824,0.736,1.4912,1.8048
남양수산,5916,4.6,0.68,19.2004,5.919,1.8614,13.5038,2.6684,-0.16,5,5.25,0.33,6.11,1.07,1.6,-0.16,-0.08,-0.12,0.6672,-0.2576,0.5488
남양수산,5916,4.6,0.8,5.4423,0.8203,0,2.5106,0,-0.01,0.68,0.23,-0.6,0.55,-0.67,1.6,-0.01,0.7882,0.7927,0.801,0.7895,0.8017
남양수산,5916,4.6,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,1.6,1.48,0.4744,0.6816,0.652,0.4744,0.5484
선흘곶,4317,4.6,1.33,1.8661,0,0,1.6921,0,0.64,-0.44,-0.58,-0.6,0.14,-0.67,1.6,0.64,0.8384,0.7488,0.736,1.2096,0.6912
선흘곶,4317,4.6,2,3.579,0,0,2.5863,1.7783,1.48,0.09,-0.58,-0.6,0.59,0.49,1.6,1.48,1.6732,0.6816,0.652,2.4132,2.2652
선흘곶,4317,4.6,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,1.6,-1.01,1.3353,0.8808,0.901,1.0222,0.9717
선흘곶,4317,4.6,0.62,5.4491,1.8769,8.3677,1.6571,0.8895,-0.24,0.68,1.27,3.57,0.12,-0.09,1.6,-0.24,0.5168,0.3752,-0.1768,0.6512,0.7016
선흘곶,4317,4.6,2,3.7594,0,0,0,0,1.48,0.15,-0.58,-0.6,-0.72,-0.67,1.6,1.48,1.762,0.6816,0.652,0.4744,0.5484
선흘곶,4317,4.6,-1.13,5.1314,0,14.0148,11.2539,3.3723,-2.41,0.58,-0.58,6.39,4.97,1.53,1.6,-2.41,-1.8028,0.9928,-15.8049,-12.3827,-4.0923
선흘곶,4317,4.6,1.08,5.4447,1,0.9465,4.2525,0.8895,0.33,0.68,0.41,-0.13,1.43,-0.09,1.6,0.33,1.1894,1.1003,0.9221,1.4369,0.9353
선흘곶,4317,4.6,0.94,9.007,0,0,4.2202,0,0.16,1.8,-0.58,-0.6,1.42,-0.67,1.6,0.16,1.168,0.7872,0.784,1.1072,0.7728
선흘곶,4317,4.6,1.17,2.6711,0,0,3.3632,1.7771,0.45,-0.19,-0.58,-0.6,0.98,0.49,1.6,0.45,0.9395,0.764,0.755,1.466,1.2455
선흘곶,4317,4.6,1,9.0932,0.8769,3.6853,2.5204,2.748,0.23,1.82,0.29,1.24,0.56,1.12,1.6,0.23,1.3336,0.9817,1.2002,1.0438,1.1726
선흘곶,4317,4.6,1,3.7289,0,1.8614,1.6822,0,0.23,0.14,-0.58,0.33,0.13,-0.67,1.6,0.23,0.9472,0.7816,0.9909,0.9449,0.7609
선흘곶,4317,4.6,2,1.8081,0,0,0.8532,0.8895,1.48,-0.46,-0.58,-0.6,-0.29,-0.09,1.6,1.48,0.8592,0.6816,0.652,1.1108,1.4068
선흘곶,4317,4.6,-0.2,3.7875,0,0,0,0,-1.26,0.16,-0.58,-0.6,-0.72,-0.67,1.6,-1.26,-0.0316,0.9008,0.926,1.0772,1.0142
선흘곶,4317,4.6,0.9,4.3619,0,0,1.6738,1.7583,0.11,0.34,-0.58,-0.6,0.13,0.48,1.6,0.11,0.8924,0.7912,0.789,0.8693,0.9078
선흘곶,4317,4.6,0.78,3.5468,0,4.6392,1.6382,1.6931,-0.04,0.08,-0.58,1.71,0.11,0.43,1.6,-0.04,0.7768,0.8032,0.7116,0.7756,0.7628
선흘곶,4317,4.6,1.17,4.4358,0,0.8193,3.4061,2.6681,0.45,0.36,-0.58,-0.19,1.01,1.07,1.6,0.45,1.187,0.764,0.9395,1.4795,1.5065
선흘곶,4317,4.6,0.86,1.8223,0.8203,0,0.8498,0,0.06,-0.46,0.23,-0.6,-0.29,-0.67,1.6,0.06,0.8024,0.8438,0.794,0.8126,0.7898
선흘곶,4317,4.6,-0.75,2.7276,0.8203,6.611,0,0,-1.94,-0.17,0.23,2.7,-0.72,-0.67,1.6,-1.94,0.1598,-0.6162,-5.408,1.2268,1.1298
선흘곶,4317,4.6,0.86,3.5203,0,0,2.5634,0,0.06,0.07,-0.58,-0.6,0.58,-0.67,1.6,0.06,0.8342,0.7952,0.794,0.8648,0.7898
선흘곶,4317,4.6,1.33,5.0536,0,0,5.2226,0.8895,0.64,0.56,-0.58,-0.6,1.92,-0.09,1.6,0.64,1.4784,0.7488,0.736,2.3488,1.0624
선흘곶,4317,4.6,1,1.879,0,1.8962,0,0,0.23,-0.44,-0.58,0.35,-0.72,-0.67,1.6,0.23,0.8138,0.7816,0.9955,0.7494,0.7609
선흘곶,4317,4.6,1.44,4.4118,0.8203,0,4.2974,2.6647,0.78,0.35,0.23,-0.6,1.46,1.07,1.6,0.78,1.463,1.3694,0.722,2.3288,2.0246
선흘곶,4317,4.6,-0.29,1.8298,0,2.7952,2.5507,1.6853,-1.37,-0.46,-0.58,0.79,0.57,0.43,1.6,-1.37,0.7452,0.9096,-0.9673,-0.6659,-0.4741
선흘곶,4317,4.6,1,6.9666,1.8424,0,4.3012,0.8895,0.23,1.16,1.24,-0.6,1.46,-0.09,1.6,0.23,1.1818,1.2002,0.777,1.2508,0.8943
선흘곶,4317,4.6,-1,0.9231,0,0,0,0,-2.25,-0.74,-0.58,-0.6,-0.72,-0.67,1.6,-2.25,1.34,0.98,1.025,1.295,1.1825
선흘곶,4317,4.6,0.41,8.4546,1.8359,2.6826,1.6799,0.8745,-0.5,1.62,1.23,0.74,0.13,-0.1,1.6,-0.5,-0.26,-0.065,0.18,0.485,0.6
선흘곶,4317,4.6,1,3.4093,0.8769,0,2.5491,0.8895,0.23,0.04,0.29,-0.6,0.57,-0.09,1.6,0.23,0.9242,0.9817,0.777,1.0461,0.8943
선흘곶,4317,4.6,1.33,3.7311,0,0,3.4011,0,0.64,0.14,-0.58,-0.6,1,-0.67,1.6,0.64,1.2096,0.7488,0.736,1.76,0.6912
선흘곶,4317,4.6,0.5,5.321,0.8769,0,0.8286,0,-0.39,0.64,0.29,-0.6,-0.3,-0.67,1.6,-0.39,0.3554,0.4919,0.839,0.722,0.8663
선흘곶,4317,4.6,0.1,3.5491,0.8056,0.9151,3.3748,0.8097,-0.88,0.08,0.22,-0.14,0.99,-0.14,1.6,-0.88,0.2896,0.1664,0.4832,-0.5112,0.4832
선흘곶,4317,4.6,1.17,3.8053,0,2,0.8039,0,0.45,0.16,-0.58,0.4,-0.31,-0.67,1.6,0.45,1.097,0.764,1.205,0.8855,0.7235
선흘곶,4317,4.6,0.79,5.9669,0,3.5963,4.2804,3.5429,-0.03,0.84,-0.58,1.19,1.45,1.65,1.6,-0.03,0.7598,0.8024,0.7493,0.7415,0.7355
선흘곶,4317,4.6,2,4.4175,0,0,1.6818,0.8895,1.48,0.36,-0.58,-0.6,0.13,-0.09,1.6,1.48,2.0728,0.6816,0.652,1.7324,1.4068
선흘곶,4317,4.6,2,0.87,1,0,0,0,1.48,-0.76,0.41,-0.6,-0.72,-0.67,1.6,1.48,0.4152,2.1468,0.652,0.4744,0.5484
선흘곶,4317,4.6,0.8,6.095,0,0,3.429,0,-0.01,0.88,-0.58,-0.6,1.02,-0.67,1.6,-0.01,0.7862,0.8008,0.801,0.7848,0.8017
선흘곶,4317,4.6,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,1.6,-1.01,1.3353,0.8808,0.901,1.0222,0.9717
선흘곶,4317,4.6,0.91,9.2787,0,0,4.2205,0.8895,0.12,1.88,-0.58,-0.6,1.42,-0.09,1.6,0.12,1.0856,0.7904,0.788,1.0304,0.8492
선흘곶,4317,4.6,1.5,1.6986,0,0,1.703,0.8895,0.85,-0.5,-0.58,-0.6,0.14,-0.09,1.6,0.85,0.8,0.732,0.715,1.344,1.1485
선흘곶,4317,4.6,0.33,0.8631,0,0,4.2941,1.7105,-0.6,-0.76,-0.58,-0.6,1.45,0.45,1.6,-0.6,0.956,0.848,0.86,-0.37,0.23
선흘곶,4317,4.6,1.33,2.6118,0,0,1.6761,0,0.64,-0.21,-0.58,-0.6,0.13,-0.67,1.6,0.64,0.9856,0.7488,0.736,1.2032,0.6912
선흘곶,4317,4.6,0.5,4.7588,1.8863,3.42,0.8498,2.6088,-0.39,0.46,1.28,1.11,-0.29,1.03,1.6,-0.39,0.4256,0.1058,0.1721,0.7181,0.2033
선흘곶,4317,4.6,-0.14,6.889,2.5594,1.8573,3.3764,2.5707,-1.18,1.13,1.94,0.33,0.99,1.01,1.6,-1.18,-1.1234,-2.0792,-0.1794,-0.9582,-0.9818
선흘곶,4317,4.6,2,4.4182,0,0,2.5562,1.7789,1.48,0.36,-0.58,-0.6,0.58,0.49,1.6,1.48,2.0728,0.6816,0.652,2.3984,2.2652
선흘곶,4317,4.6,1.8,3.7849,0,0,1.6901,0.8637,1.23,0.16,-0.58,-0.6,0.14,-0.11,1.6,1.23,1.6118,0.7016,0.677,1.5872,1.2797
선흘곶,4317,4.6,1.03,12.7147,0.8056,1.8382,8.4337,0.8707,0.27,2.96,0.22,0.32,3.55,-0.1,1.6,0.27,1.7342,0.9944,1.0214,1.8935,0.908
선흘곶,4317,4.6,2,1.8081,0,0,0.8532,0.8895,1.48,-0.46,-0.58,-0.6,-0.29,-0.09,1.6,1.48,0.8592,0.6816,0.652,1.1108,1.4068
선흘곶,4317,4.6,0.16,5.2446,1,2.6793,7.5646,6.0977,-0.81,0.62,0.41,0.74,3.11,3.32,1.6,-0.81,-0.1072,0.0629,-0.2044,-2.1241,-2.2942
선흘곶,4317,4.6,1.71,5.625,0,0,2.4903,0.8876,1.12,0.73,-0.58,-0.6,0.54,-0.09,1.6,1.12,2.1776,0.7104,0.688,1.9648,1.2592
선흘곶,4317,4.6,1.13,11.9598,0.9655,0.9307,5.9388,1.7388,0.4,2.72,0.37,-0.14,2.29,0.46,1.6,0.4,2.088,1.148,0.944,1.916,1.184
선흘곶,4317,4.6,1,0.8468,0,0,0.8461,0,0.23,-0.76,-0.58,-0.6,-0.29,-0.67,1.6,0.23,0.7402,0.7816,0.777,0.8483,0.7609
선흘곶,4317,4.6,2,10.7274,1.8513,1.8552,8.5137,3.4958,1.48,2.34,1.24,0.32,3.59,1.61,1.6,1.48,5.0032,3.3752,2.0136,6.8532,3.9228
선흘곶,4317,4.6,0.45,4.2893,0,1.7577,0.922,2.6057,-0.45,0.32,-0.58,0.28,-0.25,1.03,1.6,-0.45,0.431,0.836,0.449,0.6875,0.1115
선흘곶,4317,4.6,1.1,10.6572,1,0,6.8046,1.7454,0.36,2.31,0.41,-0.6,2.72,0.47,1.6,0.36,1.8116,1.1276,0.764,1.9592,1.1492
선흘곶,4317,4.6,-0.5,2.5113,0.8056,0,0,0,-1.63,-0.24,0.22,-0.6,-0.72,-0.67,1.6,-1.63,0.3762,-0.3736,0.963,1.1586,1.0771
선흘곶,4317,4.6,1.33,8.1763,0,1.8593,5.0593,0.8895,0.64,1.54,-0.58,0.33,1.84,-0.09,1.6,0.64,2.1056,0.7488,1.3312,2.2976,1.0624
선흘곶,4317,4.6,-0.12,1.8661,0,1.9288,2.4954,0.8559,-1.16,-0.44,-0.58,0.36,0.54,-0.11,1.6,-1.16,0.7304,0.8928,-0.1976,-0.4064,0.3476
선흘곶,4317,4.6,0.83,4.427,0,0,0.922,0,0.02,0.36,-0.58,-0.6,-0.25,-0.67,1.6,0.02,0.8172,0.7984,0.798,0.805,0.7966
선흘곶,4317,4.6,2,0.87,0,0,0.8261,0.8883,1.48,-0.76,-0.58,-0.6,-0.3,-0.09,1.6,1.48,0.4152,0.6816,0.652,1.096,1.4068
선흘곶,4317,4.6,1,2.6161,0,2.6766,2.5097,3.524,0.23,-0.21,-0.58,0.73,0.55,1.63,1.6,0.23,0.8667,0.7816,1.0829,1.0415,1.2899
선흘곶,4317,4.6,1.25,7.9737,0,0.932,5.9526,2.6684,0.54,1.47,-0.58,-0.14,2.29,1.07,1.6,0.54,1.8638,0.7568,0.9944,2.3066,1.6478
선흘곶,4317,4.6,0.5,3.6269,0,0,2.5495,0,-0.39,0.11,-0.58,-0.6,0.57,-0.67,1.6,-0.39,0.5621,0.8312,0.839,0.3827,0.8663
선흘곶,4317,4.6,2,0,0,0,0,0.8491,1.48,-1.03,-0.58,-0.6,-0.72,-0.12,1.6,1.48,0.0156,0.6816,0.652,0.4744,1.3624
선흘곶,4317,4.6,2,5.5431,0,0.9266,1.6676,0,1.48,0.71,-0.58,-0.14,0.13,-0.67,1.6,1.48,2.5908,0.6816,1.3328,1.7324,0.5484
선흘곶,4317,4.6,0.87,10.7955,0.8769,3.6213,7.5965,2.5506,0.07,2.36,0.29,1.21,3.12,1,1.6,0.07,1.0002,0.8553,0.9197,1.0534,0.905
선흘곶,4317,4.6,1.08,3.7334,0.8203,0,0,0,0.33,0.14,0.23,-0.6,-0.72,-0.67,1.6,0.33,1.0112,1.0409,0.767,0.7274,0.7439
선흘곶,4317,4.6,0.61,6.9434,7.6703,7.3903,12.6822,3.4782,-0.25,1.15,6.97,3.09,5.7,1.6,1.6,-0.25,0.3875,-1.0675,-0.0975,-0.75,0.275
선흘곶,4317,4.6,0.45,4.6089,0,0,3.372,0,-0.45,0.42,-0.58,-0.6,0.99,-0.67,1.6,-0.45,0.386,0.836,0.845,0.1295,0.8765
선흘곶,4317,4.6,1.5,6.277,0,0,0.8286,0,0.85,0.94,-0.58,-0.6,-0.3,-0.67,1.6,0.85,2.024,0.732,0.715,0.97,0.6555
선흘곶,4317,4.6,1,6.1577,0,0.9266,5.1832,0.8715,0.23,0.9,-0.58,-0.14,1.9,-0.1,1.6,0.23,1.122,0.7816,0.8828,1.352,0.892
선흘곶,4317,4.6,-1,6.0993,0.8056,0.9266,1.703,0.8895,-2.25,0.88,0.22,-0.14,0.14,-0.09,1.6,-2.25,-2.305,-0.82,-0.01,-0.64,-0.1225
선흘곶,4317,4.6,0.83,1.6742,0,0,1.6954,0.8895,0.02,-0.51,-0.58,-0.6,0.14,-0.09,1.6,0.02,0.7998,0.7984,0.798,0.8128,0.8082
선흘곶,4317,4.6,0.91,10.374,0,0,7.8875,0,0.12,2.23,-0.58,-0.6,3.27,-0.67,1.6,0.12,1.1276,0.7904,0.788,1.2524,0.7796
선흘곶,4317,4.6,1.21,11.6395,0.8513,0,5.9202,0.8895,0.49,2.62,0.26,-0.6,2.28,-0.09,1.6,0.49,2.3288,1.1724,0.751,2.1622,1.0009
선흘곶,4317,4.6,1.5,1,0,0,0.8498,0,0.85,-0.72,-0.58,-0.6,-0.29,-0.67,1.6,0.85,0.613,0.732,0.715,0.9785,0.6555
선흘곶,4317,4.6,0.5,1.7342,0,0,0.8532,0.8895,-0.39,-0.49,-0.58,-0.6,-0.29,-0.09,1.6,-0.39,0.7961,0.8312,0.839,0.7181,0.6401
선흘곶,4317,4.6,0.4,3.714,0,0.9307,3.4102,0,-0.51,0.14,-0.58,-0.14,1.01,-0.67,1.6,-0.51,0.4736,0.8408,0.6164,0.0299,0.8867
선흘곶,4317,4.6,0,3.5808,0.9655,0.9307,1.7181,0.85,-1.01,0.09,0.37,-0.14,0.15,-0.12,1.6,-1.01,0.2041,-0.0787,0.4364,0.1435,0.4162
선흘곶,4317,4.6,0.33,6.3046,0,0.932,5.9709,1.7537,-0.6,0.95,-0.58,-0.14,2.3,0.47,1.6,-0.6,-0.07,0.848,0.584,-0.88,0.218
미영이네식당,4085,4.6,1.14,3.6444,1,5.5495,2.5331,0.8895,0.41,0.11,0.41,2.17,0.56,-0.09,1.6,0.41,1.0501,1.1731,1.8947,1.2346,0.9681
미영이네식당,4085,4.6,1.12,4.4695,0.8359,4.704,0,0,0.38,0.37,0.25,1.75,-0.72,-0.67,1.6,0.38,1.1306,1.085,1.655,0.7164,0.7354
미영이네식당,4085,4.6,0.19,14.5514,0.8203,2.8801,4.1437,0,-0.77,3.54,0.23,0.84,1.38,-0.67,1.6,-0.77,-2.3108,0.2379,-0.2318,-0.6476,0.9309
미영이네식당,4085,4.6,0.2,7.6199,0,2.7164,1.6878,2.5988,-0.76,1.36,-0.58,0.75,0.14,1.03,1.6,-0.76,-0.6136,0.8608,-0.15,0.3136,-0.3628
미영이네식당,4085,4.6,1.09,8.0287,0,0.9307,4.1314,3.8895,0.35,1.49,-0.58,-0.14,1.37,1.87,1.6,0.35,1.4965,0.772,0.926,1.4545,1.6295
미영이네식당,4085,4.6,0.32,19.9584,5.3135,9.1018,7.683,7.9086,-0.61,5.23,4.65,3.94,3.17,4.5,1.6,-0.61,-2.6953,-2.3415,-1.9084,-1.4387,-2.25
미영이네식당,4085,4.6,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,1.6,-1.01,1.3353,0.8808,0.901,1.0222,0.9717
미영이네식당,4085,4.6,0.69,2.683,1.9195,5.6983,0.8301,0,-0.15,-0.19,1.31,2.24,-0.3,-0.67,1.6,-0.15,0.7535,0.5285,0.389,0.77,0.8255
미영이네식당,4085,4.6,2,1.8913,0,0,2.5537,0.8228,1.48,-0.44,-0.58,-0.6,0.57,-0.14,1.6,1.48,0.8888,0.6816,0.652,2.3836,1.3328
미영이네식당,4085,4.6,0.61,5.4833,1.6112,0,0,0,-0.25,0.69,1.01,-0.6,-0.72,-0.67,1.6,-0.25,0.5025,0.4225,0.825,0.855,0.8425
미영이네식당,4085,4.6,0.29,3.7311,0,0,0.8532,0.8895,-0.65,0.14,-0.58,-0.6,-0.29,-0.09,1.6,-0.65,0.384,0.852,0.865,0.6635,0.5335
미영이네식당,4085,4.6,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,1.6,1.48,0.4744,0.6816,0.652,0.4744,0.5484
미영이네식당,4085,4.6,1.44,3.5462,0,0.9481,2.5093,0.8895,0.78,0.08,-0.58,-0.13,0.55,-0.09,1.6,0.78,1.2524,0.7376,1.0886,1.619,1.1198
미영이네식당,4085,4.6,0.07,6.6124,0.8359,1.8003,3.2922,3.5107,-0.92,1.04,0.25,0.3,0.95,1.62,1.6,-0.92,-0.6168,0.11,0.064,-0.534,-1.1504
미영이네식당,4085,4.6,1.62,10.3529,0.8769,0.9266,0,0,1,2.22,0.29,-0.14,-0.72,-0.67,1.6,1,3.52,1.59,1.16,0.58,0.63
미영이네식당,4085,4.6,0.75,0,0,0,0.8301,0,-0.08,-1.03,-0.58,-0.6,-0.3,-0.67,1.6,-0.08,0.8424,0.8064,0.808,0.784,0.8136
미영이네식당,4085,4.6,1,1.8358,0,2.8462,0.922,0.8125,0.23,-0.45,-0.58,0.82,-0.25,-0.14,1.6,0.23,0.8115,0.7816,1.1036,0.8575,0.8828
미영이네식당,4085,4.6,1.25,6.4694,0,0,2.4943,0.8895,0.54,1,-0.58,-0.6,0.54,-0.09,1.6,0.54,1.61,0.7568,0.746,1.3616,1.0214
미영이네식당,4085,4.6,0.53,3.5188,0.8513,2.8555,1.6593,1.679,-0.35,0.07,0.26,0.82,0.12,0.42,1.6,-0.35,0.6005,0.534,0.338,0.583,0.478
미영이네식당,4085,4.6,0.89,5.3169,2.5898,0.9307,0.8169,1.713,0.1,0.64,1.97,-0.14,-0.3,0.45,1.6,0.1,0.914,1.047,0.836,0.82,0.895
